"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
20999,1167,5,2720,0.775,0.810661764705882,0.895431472081218,0.705017281993704,1,0.810661764705882,1,0.0588235294117647,FALSE
21000,1167,7,2720,0.775,0.810661764705882,0.895431472081218,0.707020672346609,1,0.810661764705882,1,0.0588235294117647,FALSE
21001,1167,9,2720,0.775,0.810661764705882,0.895431472081218,0.70919468110869,1,0.810661764705882,1,0.0588235294117647,FALSE
21002,1167,10,2720,0.775,0.810661764705882,0.895431472081218,0.710196376285142,1,0.810661764705882,1,0.0588235294117647,FALSE
21003,1167,12,2720,0.775,0.810661764705882,0.895431472081218,0.712040155868172,1,0.810661764705882,1,0.0588235294117647,FALSE
21004,1167,14,2720,0.775,0.810661764705882,0.895431472081218,0.713578473460582,1,0.810661764705882,1,0.0588235294117647,FALSE
21005,1167,16,2720,0.775,0.810661764705882,0.895431472081218,0.714852607709751,1,0.810661764705882,1,0.0588235294117647,FALSE
21006,1167,18,2720,0.775,0.810661764705882,0.895431472081218,0.716388173392334,1,0.810661764705882,1,0.0588235294117647,FALSE
21007,1167,19,2720,0.775,0.810661764705882,0.895431472081218,0.716335887105651,1,0.810661764705882,1,0.0588235294117647,FALSE
21008,1167,21,2720,0.775,0.810661764705882,0.895431472081218,0.717224753979262,1,0.810661764705882,1,0.0588235294117647,FALSE
21009,1167,1,3627,0.775,0.810661764705882,0.895431472081218,0.693173062105101,1,0.810661764705882,1,0.0588235294117647,FALSE
21010,1167,2,3627,0.775,0.810661764705882,0.895431472081218,0.695512185456707,1,0.810661764705882,1,0.0588235294117647,FALSE
21011,1167,4,3627,0.775,0.810661764705882,0.895431472081218,0.700900424894877,1,0.810661764705882,1,0.0588235294117647,FALSE
21012,1167,5,3627,0.775,0.810661764705882,0.895431472081218,0.702705677740352,1,0.810661764705882,1,0.0588235294117647,FALSE
21013,1167,7,3627,0.775,0.810661764705882,0.895431472081218,0.705003522444577,1,0.810661764705882,1,0.0588235294117647,FALSE
21014,1167,9,3627,0.775,0.810661764705882,0.895431472081218,0.707725161261916,1,0.810661764705882,1,0.0588235294117647,FALSE
21015,1167,10,3627,0.775,0.810661764705882,0.895431472081218,0.708429650177223,1,0.810661764705882,1,0.0588235294117647,FALSE
21016,1167,12,3627,0.775,0.810661764705882,0.895431472081218,0.711572331197851,1,0.810661764705882,1,0.0588235294117647,FALSE
21017,1167,14,3627,0.775,0.810661764705882,0.895431472081218,0.712364881227572,1,0.810661764705882,1,0.0588235294117647,FALSE
21018,1167,16,3627,0.775,0.810661764705882,0.895431472081218,0.713936221737886,1,0.810661764705882,1,0.0588235294117647,FALSE
21019,1167,18,3627,0.775,0.810661764705882,0.895431472081218,0.714577416727209,1,0.810661764705882,1,0.0588235294117647,FALSE
21020,1167,19,3627,0.775,0.810661764705882,0.895431472081218,0.714981947471545,1,0.810661764705882,1,0.0588235294117647,FALSE
21021,1167,21,3627,0.775,0.810661764705882,0.895431472081218,0.715152565880721,1,0.810661764705882,1,0.0588235294117647,FALSE
21022,1167,1,4533,0.775,0.810661764705882,0.895431472081218,0.690192743764172,1,0.810661764705882,1,0.0588235294117647,FALSE
21023,1167,2,4533,0.775,0.810661764705882,0.895431472081218,0.693096008629989,1,0.810661764705882,1,0.0588235294117647,FALSE
21024,1167,4,4533,0.775,0.810661764705882,0.895431472081218,0.699064901041323,1,0.810661764705882,1,0.0588235294117647,FALSE
21025,1167,5,4533,0.775,0.810661764705882,0.895431472081218,0.701880104792726,1,0.810661764705882,1,0.0588235294117647,FALSE
21026,1167,7,4533,0.775,0.810661764705882,0.895431472081218,0.705586927327565,1,0.810661764705882,1,0.0588235294117647,FALSE
21027,1167,9,4533,0.775,0.810661764705882,0.895431472081218,0.707598573409946,1,0.810661764705882,1,0.0588235294117647,FALSE
21028,1167,10,4533,0.775,0.810661764705882,0.895431472081218,0.707837989564758,1,0.810661764705882,1,0.0588235294117647,FALSE
21029,1167,12,4533,0.775,0.810661764705882,0.895431472081218,0.710821059815512,1,0.810661764705882,1,0.0588235294117647,FALSE
21030,1167,14,4533,0.775,0.810661764705882,0.895431472081218,0.712084186425379,1,0.810661764705882,1,0.0588235294117647,FALSE
21031,1167,16,4533,0.775,0.810661764705882,0.895431472081218,0.713495916165819,1,0.810661764705882,1,0.0588235294117647,FALSE
